video,ds_idx,frame_t,iou,gt_area,pred_area,area_ratio,center_err,w_err,h_err,gt_ar,pred_ar,size_cat,err_type,gt_x1,gt_y1,gt_x2,gt_y2,pred_x1,pred_y1,pred_x2,pred_y2
lichen_katydid,2468,4,0.8935,0.317026,0.33431,1.055,0.0198,-0.0128,0.0446,0.998,0.904,large,good,0.0,0.3092,0.5625,0.8728,0.0172,0.2703,0.5669,0.8784
lichen_katydid,2469,0,0.9154,0.291645,0.29335,1.006,0.0156,-0.0215,0.026,0.985,0.903,large,good,0.0,0.3288,0.5361,0.8728,0.0181,0.302,0.5327,0.8721
lichen_katydid,2469,1,0.9166,0.305742,0.310589,1.016,0.0167,-0.019,0.0292,0.983,0.902,large,good,0.0,0.3151,0.5482,0.8728,0.0162,0.2852,0.5454,0.8721
lichen_katydid,2469,2,0.8775,0.316567,0.335565,1.06,0.0216,-0.016,0.0521,0.976,0.869,large,good,0.0,0.3033,0.5559,0.8728,0.0207,0.2598,0.5605,0.8813
lichen_katydid,2469,3,0.8935,0.317026,0.33431,1.055,0.0198,-0.0128,0.0446,0.998,0.904,large,good,0.0,0.3092,0.5625,0.8728,0.0172,0.2703,0.5669,0.8784
lichen_katydid,2469,4,0.8576,0.319372,0.34992,1.096,0.0303,0.0151,0.038,0.998,0.961,large,good,0.0,0.3072,0.5647,0.8728,0.0183,0.2725,0.5981,0.876
lichen_katydid,2470,0,0.9166,0.305742,0.310589,1.016,0.0167,-0.019,0.0292,0.983,0.902,large,good,0.0,0.3151,0.5482,0.8728,0.0162,0.2852,0.5454,0.8721
lichen_katydid,2470,1,0.8775,0.316567,0.335565,1.06,0.0216,-0.016,0.0521,0.976,0.869,large,good,0.0,0.3033,0.5559,0.8728,0.0207,0.2598,0.5605,0.8813
lichen_katydid,2470,2,0.8935,0.317026,0.33431,1.055,0.0198,-0.0128,0.0446,0.998,0.904,large,good,0.0,0.3092,0.5625,0.8728,0.0172,0.2703,0.5669,0.8784
lichen_katydid,2470,3,0.8576,0.319372,0.34992,1.096,0.0303,0.0151,0.038,0.998,0.961,large,good,0.0,0.3072,0.5647,0.8728,0.0183,0.2725,0.5981,0.876
lichen_katydid,2470,4,0.8672,0.3236,0.35249,1.089,0.0268,0.0066,0.0436,1.005,0.944,large,good,0.0,0.3053,0.5702,0.8728,0.0169,0.2659,0.5938,0.877
lichen_katydid,2471,0,0.8775,0.316567,0.335565,1.06,0.0216,-0.016,0.0521,0.976,0.869,large,good,0.0,0.3033,0.5559,0.8728,0.0207,0.2598,0.5605,0.8813
lichen_katydid,2471,1,0.8935,0.317026,0.33431,1.055,0.0198,-0.0128,0.0446,0.998,0.904,large,good,0.0,0.3092,0.5625,0.8728,0.0172,0.2703,0.5669,0.8784
lichen_katydid,2471,2,0.8576,0.319372,0.34992,1.096,0.0303,0.0151,0.038,0.998,0.961,large,good,0.0,0.3072,0.5647,0.8728,0.0183,0.2725,0.5981,0.876
lichen_katydid,2471,3,0.8672,0.3236,0.35249,1.089,0.0268,0.0066,0.0436,1.005,0.944,large,good,0.0,0.3053,0.5702,0.8728,0.0169,0.2659,0.5938,0.877
lichen_katydid,2471,4,0.8881,0.339593,0.357781,1.054,0.0234,-0.0073,0.0396,0.972,0.9,large,good,0.0,0.2818,0.5746,0.8728,0.0196,0.2449,0.5869,0.8755
lichen_katydid,2472,0,0.8935,0.317026,0.33431,1.055,0.0198,-0.0128,0.0446,0.998,0.904,large,good,0.0,0.3092,0.5625,0.8728,0.0172,0.2703,0.5669,0.8784
lichen_katydid,2472,1,0.8576,0.319372,0.34992,1.096,0.0303,0.0151,0.038,0.998,0.961,large,good,0.0,0.3072,0.5647,0.8728,0.0183,0.2725,0.5981,0.876
lichen_katydid,2472,2,0.8672,0.3236,0.35249,1.089,0.0268,0.0066,0.0436,1.005,0.944,large,good,0.0,0.3053,0.5702,0.8728,0.0169,0.2659,0.5938,0.877
lichen_katydid,2472,3,0.8881,0.339593,0.357781,1.054,0.0234,-0.0073,0.0396,0.972,0.9,large,good,0.0,0.2818,0.5746,0.8728,0.0196,0.2449,0.5869,0.8755
lichen_katydid,2472,4,0.894,0.354403,0.374013,1.055,0.0224,-0.003,0.037,0.957,0.897,large,good,0.0,0.2564,0.5823,0.865,0.0174,0.222,0.5967,0.8677
lichen_katydid,2473,0,0.8576,0.319372,0.34992,1.096,0.0303,0.0151,0.038,0.998,0.961,large,good,0.0,0.3072,0.5647,0.8728,0.0183,0.2725,0.5981,0.876
lichen_katydid,2473,1,0.8672,0.3236,0.35249,1.089,0.0268,0.0066,0.0436,1.005,0.944,large,good,0.0,0.3053,0.5702,0.8728,0.0169,0.2659,0.5938,0.877
lichen_katydid,2473,2,0.8881,0.339593,0.357781,1.054,0.0234,-0.0073,0.0396,0.972,0.9,large,good,0.0,0.2818,0.5746,0.8728,0.0196,0.2449,0.5869,0.8755
lichen_katydid,2473,3,0.894,0.354403,0.374013,1.055,0.0224,-0.003,0.037,0.957,0.897,large,good,0.0,0.2564,0.5823,0.865,0.0174,0.222,0.5967,0.8677
lichen_katydid,2473,4,0.8978,0.354599,0.374072,1.055,0.0162,-0.0153,0.0506,0.964,0.866,large,good,0.0,0.2524,0.5845,0.8591,0.0163,0.2134,0.5854,0.8706
lichen_katydid,2474,0,0.8672,0.3236,0.35249,1.089,0.0268,0.0066,0.0436,1.005,0.944,large,good,0.0,0.3053,0.5702,0.8728,0.0169,0.2659,0.5938,0.877
lichen_katydid,2474,1,0.8881,0.339593,0.357781,1.054,0.0234,-0.0073,0.0396,0.972,0.9,large,good,0.0,0.2818,0.5746,0.8728,0.0196,0.2449,0.5869,0.8755
lichen_katydid,2474,2,0.894,0.354403,0.374013,1.055,0.0224,-0.003,0.037,0.957,0.897,large,good,0.0,0.2564,0.5823,0.865,0.0174,0.222,0.5967,0.8677
lichen_katydid,2474,3,0.8978,0.354599,0.374072,1.055,0.0162,-0.0153,0.0506,0.964,0.866,large,good,0.0,0.2524,0.5845,0.8591,0.0163,0.2134,0.5854,0.8706
lichen_katydid,2474,4,0.9008,0.375188,0.395781,1.055,0.0234,-0.0105,0.0476,0.911,0.833,large,good,0.0,0.2231,0.5845,0.865,0.0153,0.1782,0.5894,0.8677
lichen_katydid,2475,0,0.8881,0.339593,0.357781,1.054,0.0234,-0.0073,0.0396,0.972,0.9,large,good,0.0,0.2818,0.5746,0.8728,0.0196,0.2449,0.5869,0.8755
lichen_katydid,2475,1,0.894,0.354403,0.374013,1.055,0.0224,-0.003,0.037,0.957,0.897,large,good,0.0,0.2564,0.5823,0.865,0.0174,0.222,0.5967,0.8677
lichen_katydid,2475,2,0.8978,0.354599,0.374072,1.055,0.0162,-0.0153,0.0506,0.964,0.866,large,good,0.0,0.2524,0.5845,0.8591,0.0163,0.2134,0.5854,0.8706
lichen_katydid,2475,3,0.9008,0.375188,0.395781,1.055,0.0234,-0.0105,0.0476,0.911,0.833,large,good,0.0,0.2231,0.5845,0.865,0.0153,0.1782,0.5894,0.8677
lichen_katydid,2475,4,0.8975,0.380759,0.387754,1.018,0.025,-0.0209,0.0362,0.907,0.829,large,good,0.0,0.2113,0.5878,0.8591,0.0146,0.1686,0.5815,0.8525
lichen_katydid,2476,0,0.894,0.354403,0.374013,1.055,0.0224,-0.003,0.037,0.957,0.897,large,good,0.0,0.2564,0.5823,0.865,0.0174,0.222,0.5967,0.8677
lichen_katydid,2476,1,0.8978,0.354599,0.374072,1.055,0.0162,-0.0153,0.0506,0.964,0.866,large,good,0.0,0.2524,0.5845,0.8591,0.0163,0.2134,0.5854,0.8706
lichen_katydid,2476,2,0.9008,0.375188,0.395781,1.055,0.0234,-0.0105,0.0476,0.911,0.833,large,good,0.0,0.2231,0.5845,0.865,0.0153,0.1782,0.5894,0.8677
lichen_katydid,2476,3,0.8983,0.380759,0.388088,1.019,0.0251,-0.0204,0.0362,0.907,0.83,large,good,0.0,0.2113,0.5878,0.8591,0.0146,0.1686,0.582,0.8525
lichen_katydid,2476,4,0.9008,0.394149,0.41903,1.063,0.0225,-0.0107,0.0555,0.88,0.798,large,good,0.0,0.1898,0.5889,0.8591,0.0131,0.141,0.5913,0.8657
lichen_katydid,2477,0,0.8978,0.354599,0.374072,1.055,0.0162,-0.0153,0.0506,0.964,0.866,large,good,0.0,0.2524,0.5845,0.8591,0.0163,0.2134,0.5854,0.8706
lichen_katydid,2477,1,0.9008,0.375188,0.395781,1.055,0.0234,-0.0105,0.0476,0.911,0.833,large,good,0.0,0.2231,0.5845,0.865,0.0153,0.1782,0.5894,0.8677
lichen_katydid,2477,2,0.8983,0.380759,0.388088,1.019,0.0251,-0.0204,0.0362,0.907,0.83,large,good,0.0,0.2113,0.5878,0.8591,0.0146,0.1686,0.582,0.8525
lichen_katydid,2477,3,0.8989,0.394149,0.419988,1.066,0.0224,-0.0097,0.0558,0.88,0.799,large,good,0.0,0.1898,0.5889,0.8591,0.0131,0.1411,0.5923,0.8662
lichen_katydid,2477,4,0.8856,0.397269,0.428398,1.078,0.0151,-0.004,0.0581,0.867,0.793,large,good,0.0,0.182,0.5867,0.8591,0.014,0.1437,0.5967,0.8789
lichen_katydid,2478,0,0.9008,0.375188,0.395781,1.055,0.0234,-0.0105,0.0476,0.911,0.833,large,good,0.0,0.2231,0.5845,0.865,0.0153,0.1782,0.5894,0.8677
lichen_katydid,2478,1,0.8975,0.380759,0.387754,1.018,0.025,-0.0209,0.0362,0.907,0.829,large,good,0.0,0.2113,0.5878,0.8591,0.0146,0.1686,0.5815,0.8525
lichen_katydid,2478,2,0.8994,0.394149,0.419666,1.065,0.0223,-0.0102,0.0559,0.88,0.798,large,good,0.0,0.1898,0.5889,0.8591,0.0131,0.141,0.5918,0.8662
lichen_katydid,2478,3,0.8831,0.397269,0.429878,1.082,0.0155,-0.0024,0.0586,0.867,0.794,large,good,0.0,0.182,0.5867,0.8591,0.0138,0.1437,0.5981,0.8794
lichen_katydid,2478,4,0.8805,0.415269,0.453862,1.093,0.0268,0.0215,0.0384,0.832,0.818,large,good,0.0,0.1683,0.5878,0.8748,0.0118,0.1345,0.6211,0.8794
lichen_katydid,2479,0,0.8975,0.380759,0.387754,1.018,0.025,-0.0209,0.0362,0.907,0.829,large,good,0.0,0.2113,0.5878,0.8591,0.0146,0.1686,0.5815,0.8525
lichen_katydid,2479,1,0.8994,0.394149,0.419666,1.065,0.0223,-0.0102,0.0559,0.88,0.798,large,good,0.0,0.1898,0.5889,0.8591,0.0131,0.141,0.5918,0.8662
lichen_katydid,2479,2,0.8831,0.397269,0.429878,1.082,0.0155,-0.0024,0.0586,0.867,0.794,large,good,0.0,0.182,0.5867,0.8591,0.0138,0.1437,0.5981,0.8794
lichen_katydid,2479,3,0.8783,0.415269,0.455204,1.096,0.0272,0.0231,0.0387,0.832,0.82,large,good,0.0,0.1683,0.5878,0.8748,0.0116,0.1348,0.6226,0.8799
lichen_katydid,2479,4,0.8939,0.411818,0.440484,1.07,0.0196,0.005,0.0425,0.839,0.798,large,good,0.0,0.1683,0.5878,0.8689,0.0136,0.1359,0.6064,0.8789
lichen_katydid,2480,0,0.9008,0.394149,0.41903,1.063,0.0225,-0.0107,0.0555,0.88,0.798,large,good,0.0,0.1898,0.5889,0.8591,0.0131,0.141,0.5913,0.8657
lichen_katydid,2480,1,0.8831,0.397269,0.429878,1.082,0.0155,-0.0024,0.0586,0.867,0.794,large,good,0.0,0.182,0.5867,0.8591,0.0138,0.1437,0.5981,0.8794
lichen_katydid,2480,2,0.8783,0.415269,0.455204,1.096,0.0272,0.0231,0.0387,0.832,0.82,large,good,0.0,0.1683,0.5878,0.8748,0.0116,0.1348,0.6226,0.8799
lichen_katydid,2480,3,0.8915,0.411818,0.441903,1.073,0.02,0.0066,0.0428,0.839,0.8,large,good,0.0,0.1683,0.5878,0.8689,0.0135,0.136,0.6079,0.8794
lichen_katydid,2480,4,0.9022,0.414119,0.440318,1.063,0.0219,0.0026,0.0412,0.834,0.792,large,good,0.0,0.1683,0.5878,0.8728,0.0126,0.1307,0.603,0.8765
lichen_katydid,2481,0,0.8854,0.397269,0.428469,1.079,0.0152,-0.004,0.0582,0.867,0.792,large,good,0.0,0.182,0.5867,0.8591,0.014,0.1436,0.5967,0.8789
lichen_katydid,2481,1,0.8783,0.415269,0.455204,1.096,0.0272,0.0231,0.0387,0.832,0.82,large,good,0.0,0.1683,0.5878,0.8748,0.0116,0.1348,0.6226,0.8799
lichen_katydid,2481,2,0.8915,0.411818,0.441903,1.073,0.02,0.0066,0.0428,0.839,0.8,large,good,0.0,0.1683,0.5878,0.8689,0.0135,0.136,0.6079,0.8794
lichen_katydid,2481,3,0.9022,0.414119,0.440318,1.063,0.0219,0.0026,0.0412,0.834,0.792,large,good,0.0,0.1683,0.5878,0.8728,0.0126,0.1307,0.603,0.8765
lichen_katydid,2481,4,0.9198,0.406312,0.418947,1.031,0.0144,-0.0057,0.028,0.876,0.833,large,good,0.0,0.1918,0.5966,0.8728,0.016,0.1719,0.6069,0.8809
lichen_katydid,2482,0,0.8805,0.415269,0.453862,1.093,0.0268,0.0215,0.0384,0.832,0.818,large,good,0.0,0.1683,0.5878,0.8748,0.0118,0.1345,0.6211,0.8794
lichen_katydid,2482,1,0.8915,0.411818,0.441903,1.073,0.02,0.0066,0.0428,0.839,0.8,large,good,0.0,0.1683,0.5878,0.8689,0.0135,0.136,0.6079,0.8794
lichen_katydid,2482,2,0.9022,0.414119,0.440318,1.063,0.0219,0.0026,0.0412,0.834,0.792,large,good,0.0,0.1683,0.5878,0.8728,0.0126,0.1307,0.603,0.8765
lichen_katydid,2482,3,0.9198,0.406312,0.418947,1.031,0.0144,-0.0057,0.028,0.876,0.833,large,good,0.0,0.1918,0.5966,0.8728,0.016,0.1719,0.6069,0.8809
lichen_katydid,2482,4,0.8889,0.40343,0.435357,1.079,0.0273,0.0107,0.0404,0.895,0.86,large,good,0.0,0.2016,0.601,0.8728,0.0128,0.1609,0.6245,0.8726
lichen_katydid,2483,0,0.8939,0.411818,0.440484,1.07,0.0196,0.005,0.0425,0.839,0.798,large,good,0.0,0.1683,0.5878,0.8689,0.0136,0.1359,0.6064,0.8789
lichen_katydid,2483,1,0.9022,0.414119,0.440318,1.063,0.0219,0.0026,0.0412,0.834,0.792,large,good,0.0,0.1683,0.5878,0.8728,0.0126,0.1307,0.603,0.8765
lichen_katydid,2483,2,0.9198,0.406312,0.418947,1.031,0.0144,-0.0057,0.028,0.876,0.833,large,good,0.0,0.1918,0.5966,0.8728,0.016,0.1719,0.6069,0.8809
lichen_katydid,2483,3,0.8887,0.40343,0.435432,1.079,0.0274,0.0107,0.0406,0.895,0.859,large,good,0.0,0.2016,0.601,0.8728,0.0128,0.1608,0.6245,0.8726
lichen_katydid,2483,4,0.8833,0.400263,0.420822,1.051,0.0289,0.0115,0.0209,0.926,0.914,large,good,0.0,0.2153,0.6087,0.8728,0.0189,0.1897,0.6392,0.8682
lichen_katydid,2484,0,0.9022,0.414119,0.440318,1.063,0.0219,0.0026,0.0412,0.834,0.792,large,good,0.0,0.1683,0.5878,0.8728,0.0126,0.1307,0.603,0.8765
lichen_katydid,2484,1,0.9198,0.406312,0.418947,1.031,0.0144,-0.0057,0.028,0.876,0.833,large,good,0.0,0.1918,0.5966,0.8728,0.016,0.1719,0.6069,0.8809
lichen_katydid,2484,2,0.8887,0.40343,0.435432,1.079,0.0274,0.0107,0.0406,0.895,0.859,large,good,0.0,0.2016,0.601,0.8728,0.0128,0.1608,0.6245,0.8726
lichen_katydid,2484,3,0.8833,0.400263,0.420822,1.051,0.0289,0.0115,0.0209,0.926,0.914,large,good,0.0,0.2153,0.6087,0.8728,0.0189,0.1897,0.6392,0.8682
lichen_katydid,2484,4,0.8895,0.407501,0.428347,1.051,0.0273,0.006,0.027,0.943,0.914,large,good,0.0,0.2153,0.6197,0.8728,0.0193,0.186,0.645,0.8706
lichen_katydid,2485,0,0.9198,0.406312,0.418947,1.031,0.0144,-0.0057,0.028,0.876,0.833,large,good,0.0,0.1918,0.5966,0.8728,0.016,0.1719,0.6069,0.8809
lichen_katydid,2485,1,0.8887,0.40343,0.435432,1.079,0.0274,0.0107,0.0406,0.895,0.859,large,good,0.0,0.2016,0.601,0.8728,0.0128,0.1608,0.6245,0.8726
lichen_katydid,2485,2,0.8833,0.400263,0.420822,1.051,0.0289,0.0115,0.0209,0.926,0.914,large,good,0.0,0.2153,0.6087,0.8728,0.0189,0.1897,0.6392,0.8682
lichen_katydid,2485,3,0.8895,0.407501,0.428347,1.051,0.0273,0.006,0.027,0.943,0.914,large,good,0.0,0.2153,0.6197,0.8728,0.0193,0.186,0.645,0.8706
lichen_katydid,2485,4,0.8609,0.407333,0.441156,1.083,0.0307,0.0031,0.0503,0.977,0.911,large,good,0.0,0.227,0.6307,0.8728,0.0229,0.1833,0.6567,0.8794
lichen_katydid,2486,0,0.8889,0.40343,0.435357,1.079,0.0273,0.0107,0.0404,0.895,0.86,large,good,0.0,0.2016,0.601,0.8728,0.0128,0.1609,0.6245,0.8726
lichen_katydid,2486,1,0.8833,0.400263,0.420822,1.051,0.0289,0.0115,0.0209,0.926,0.914,large,good,0.0,0.2153,0.6087,0.8728,0.0189,0.1897,0.6392,0.8682
lichen_katydid,2486,2,0.8895,0.407501,0.428347,1.051,0.0273,0.006,0.027,0.943,0.914,large,good,0.0,0.2153,0.6197,0.8728,0.0193,0.186,0.645,0.8706
lichen_katydid,2486,3,0.8609,0.407333,0.441156,1.083,0.0307,0.0031,0.0503,0.977,0.911,large,good,0.0,0.227,0.6307,0.8728,0.0229,0.1833,0.6567,0.8794
lichen_katydid,2486,4,0.8851,0.388062,0.438439,1.13,0.0173,0.0269,0.0521,0.965,0.931,large,good,0.0374,0.2387,0.6495,0.8728,0.0314,0.1971,0.6704,0.8833
lichen_katydid,2487,0,0.8833,0.400263,0.420822,1.051,0.0289,0.0115,0.0209,0.926,0.914,large,good,0.0,0.2153,0.6087,0.8728,0.0189,0.1897,0.6392,0.8682
lichen_katydid,2487,1,0.8895,0.407501,0.428347,1.051,0.0273,0.006,0.027,0.943,0.914,large,good,0.0,0.2153,0.6197,0.8728,0.0193,0.186,0.645,0.8706
lichen_katydid,2487,2,0.8609,0.407333,0.441156,1.083,0.0307,0.0031,0.0503,0.977,0.911,large,good,0.0,0.227,0.6307,0.8728,0.0229,0.1833,0.6567,0.8794
lichen_katydid,2487,3,0.8851,0.388062,0.438439,1.13,0.0173,0.0269,0.0521,0.965,0.931,large,good,0.0374,0.2387,0.6495,0.8728,0.0314,0.1971,0.6704,0.8833
lichen_katydid,2487,4,0.8807,0.388081,0.440668,1.136,0.0141,0.046,0.0352,0.914,0.934,large,good,0.0594,0.225,0.655,0.8767,0.043,0.1949,0.6846,0.8818
lichen_katydid,2488,0,0.8895,0.407501,0.428347,1.051,0.0273,0.006,0.027,0.943,0.914,large,good,0.0,0.2153,0.6197,0.8728,0.0193,0.186,0.645,0.8706
lichen_katydid,2488,1,0.8609,0.407333,0.441156,1.083,0.0307,0.0031,0.0503,0.977,0.911,large,good,0.0,0.227,0.6307,0.8728,0.0229,0.1833,0.6567,0.8794
lichen_katydid,2488,2,0.8851,0.388062,0.438439,1.13,0.0173,0.0269,0.0521,0.965,0.931,large,good,0.0374,0.2387,0.6495,0.8728,0.0314,0.1971,0.6704,0.8833
lichen_katydid,2488,3,0.8807,0.388081,0.440668,1.136,0.0141,0.046,0.0352,0.914,0.934,large,good,0.0594,0.225,0.655,0.8767,0.043,0.1949,0.6846,0.8818
lichen_katydid,2488,4,0.9223,0.378756,0.410642,1.084,0.0072,0.0304,0.0197,0.892,0.911,large,good,0.0815,0.2231,0.6627,0.8748,0.0666,0.2061,0.6782,0.8774
lichen_katydid,2489,0,0.8609,0.407333,0.441156,1.083,0.0307,0.0031,0.0503,0.977,0.911,large,good,0.0,0.227,0.6307,0.8728,0.0229,0.1833,0.6567,0.8794
lichen_katydid,2489,1,0.8851,0.388062,0.438439,1.13,0.0173,0.0269,0.0521,0.965,0.931,large,good,0.0374,0.2387,0.6495,0.8728,0.0314,0.1971,0.6704,0.8833
lichen_katydid,2489,2,0.8807,0.388081,0.440668,1.136,0.0141,0.046,0.0352,0.914,0.934,large,good,0.0594,0.225,0.655,0.8767,0.043,0.1949,0.6846,0.8818
lichen_katydid,2489,3,0.9223,0.378756,0.410642,1.084,0.0072,0.0304,0.0197,0.892,0.911,large,good,0.0815,0.2231,0.6627,0.8748,0.0666,0.2061,0.6782,0.8774
lichen_katydid,2489,4,0.8941,0.370964,0.414911,1.118,0.015,0.0505,0.0174,0.853,0.906,large,good,0.1035,0.2211,0.666,0.8806,0.0648,0.2059,0.6777,0.8828
lichen_katydid,2490,0,0.8851,0.388062,0.438439,1.13,0.0173,0.0269,0.0521,0.965,0.931,large,good,0.0374,0.2387,0.6495,0.8728,0.0314,0.1971,0.6704,0.8833
lichen_katydid,2490,1,0.8807,0.388081,0.440668,1.136,0.0141,0.046,0.0352,0.914,0.934,large,good,0.0594,0.225,0.655,0.8767,0.043,0.1949,0.6846,0.8818
lichen_katydid,2490,2,0.9223,0.378756,0.410642,1.084,0.0072,0.0304,0.0197,0.892,0.911,large,good,0.0815,0.2231,0.6627,0.8748,0.0666,0.2061,0.6782,0.8774
lichen_katydid,2490,3,0.8941,0.370964,0.414911,1.118,0.015,0.0505,0.0174,0.853,0.906,large,good,0.1035,0.2211,0.666,0.8806,0.0648,0.2059,0.6777,0.8828
lichen_katydid,2490,4,0.8952,0.367675,0.410736,1.117,0.0148,0.0462,0.0206,0.831,0.873,large,good,0.12,0.2172,0.6726,0.8826,0.0848,0.1984,0.6836,0.8843
lichen_katydid,2491,0,0.8807,0.388081,0.440668,1.136,0.0141,0.046,0.0352,0.914,0.934,large,good,0.0594,0.225,0.655,0.8767,0.043,0.1949,0.6846,0.8818
lichen_katydid,2491,1,0.9223,0.378756,0.410642,1.084,0.0072,0.0304,0.0197,0.892,0.911,large,good,0.0815,0.2231,0.6627,0.8748,0.0666,0.2061,0.6782,0.8774
lichen_katydid,2491,2,0.8941,0.370964,0.414911,1.118,0.015,0.0505,0.0174,0.853,0.906,large,good,0.1035,0.2211,0.666,0.8806,0.0648,0.2059,0.6777,0.8828
lichen_katydid,2491,3,0.8952,0.367675,0.410736,1.117,0.0148,0.0462,0.0206,0.831,0.873,large,good,0.12,0.2172,0.6726,0.8826,0.0848,0.1984,0.6836,0.8843
lichen_katydid,2491,4,0.8972,0.379027,0.422443,1.115,0.0162,0.0471,0.0191,0.832,0.877,large,good,0.1167,0.2153,0.6781,0.8904,0.0785,0.1989,0.687,0.8931
lichen_katydid,2492,0,0.9223,0.378756,0.410642,1.084,0.0072,0.0304,0.0197,0.892,0.911,large,good,0.0815,0.2231,0.6627,0.8748,0.0666,0.2061,0.6782,0.8774
lichen_katydid,2492,1,0.8941,0.370964,0.414911,1.118,0.015,0.0505,0.0174,0.853,0.906,large,good,0.1035,0.2211,0.666,0.8806,0.0648,0.2059,0.6777,0.8828
lichen_katydid,2492,2,0.8952,0.367675,0.410736,1.117,0.0148,0.0462,0.0206,0.831,0.873,large,good,0.12,0.2172,0.6726,0.8826,0.0848,0.1984,0.6836,0.8843
lichen_katydid,2492,3,0.8972,0.379027,0.422443,1.115,0.0162,0.0471,0.0191,0.832,0.877,large,good,0.1167,0.2153,0.6781,0.8904,0.0785,0.1989,0.687,0.8931
lichen_katydid,2492,4,0.9071,0.381263,0.416188,1.092,0.022,0.034,0.0201,0.846,0.871,large,good,0.1156,0.2172,0.6836,0.8885,0.0786,0.1979,0.6807,0.8892
lichen_katydid,2493,0,0.8941,0.370964,0.414911,1.118,0.015,0.0505,0.0174,0.853,0.906,large,good,0.1035,0.2211,0.666,0.8806,0.0648,0.2059,0.6777,0.8828
lichen_katydid,2493,1,0.8952,0.367675,0.410736,1.117,0.0148,0.0462,0.0206,0.831,0.873,large,good,0.12,0.2172,0.6726,0.8826,0.0848,0.1984,0.6836,0.8843
lichen_katydid,2493,2,0.8972,0.379027,0.422443,1.115,0.0162,0.0471,0.0191,0.832,0.877,large,good,0.1167,0.2153,0.6781,0.8904,0.0785,0.1989,0.687,0.8931
lichen_katydid,2493,3,0.9071,0.381263,0.416188,1.092,0.022,0.034,0.0201,0.846,0.871,large,good,0.1156,0.2172,0.6836,0.8885,0.0786,0.1979,0.6807,0.8892
lichen_katydid,2493,4,0.9147,0.387952,0.423809,1.092,0.0156,0.0411,0.013,0.841,0.885,large,good,0.1156,0.2094,0.6869,0.8885,0.0809,0.1962,0.6934,0.8882
lichen_katydid,2494,0,0.8952,0.367675,0.410736,1.117,0.0148,0.0462,0.0206,0.831,0.873,large,good,0.12,0.2172,0.6726,0.8826,0.0848,0.1984,0.6836,0.8843
lichen_katydid,2494,1,0.8972,0.379027,0.422443,1.115,0.0162,0.0471,0.0191,0.832,0.877,large,good,0.1167,0.2153,0.6781,0.8904,0.0785,0.1989,0.687,0.8931
lichen_katydid,2494,2,0.9071,0.381263,0.416188,1.092,0.022,0.034,0.0201,0.846,0.871,large,good,0.1156,0.2172,0.6836,0.8885,0.0786,0.1979,0.6807,0.8892
lichen_katydid,2494,3,0.9147,0.387952,0.423809,1.092,0.0156,0.0411,0.013,0.841,0.885,large,good,0.1156,0.2094,0.6869,0.8885,0.0809,0.1962,0.6934,0.8882
lichen_katydid,2494,4,0.901,0.390188,0.433036,1.11,0.0158,0.0475,0.0169,0.836,0.884,large,good,0.1156,0.2055,0.6869,0.8885,0.0775,0.1903,0.6963,0.8901
lichen_katydid,2495,0,0.8972,0.379027,0.422443,1.115,0.0162,0.0471,0.0191,0.832,0.877,large,good,0.1167,0.2153,0.6781,0.8904,0.0785,0.1989,0.687,0.8931
lichen_katydid,2495,1,0.9071,0.381263,0.416188,1.092,0.022,0.034,0.0201,0.846,0.871,large,good,0.1156,0.2172,0.6836,0.8885,0.0786,0.1979,0.6807,0.8892
lichen_katydid,2495,2,0.9147,0.387952,0.423809,1.092,0.0156,0.0411,0.013,0.841,0.885,large,good,0.1156,0.2094,0.6869,0.8885,0.0809,0.1962,0.6934,0.8882
lichen_katydid,2495,3,0.901,0.390188,0.433036,1.11,0.0158,0.0475,0.0169,0.836,0.884,large,good,0.1156,0.2055,0.6869,0.8885,0.0775,0.1903,0.6963,0.8901
lichen_katydid,2495,4,0.8963,0.392437,0.425546,1.084,0.0137,0.0429,0.0064,0.851,0.906,large,good,0.1156,0.2094,0.6935,0.8885,0.0906,0.193,0.7114,0.8784
lichen_katydid,2496,0,0.9071,0.381263,0.416188,1.092,0.022,0.034,0.0201,0.846,0.871,large,good,0.1156,0.2172,0.6836,0.8885,0.0786,0.1979,0.6807,0.8892
lichen_katydid,2496,1,0.9147,0.387952,0.423809,1.092,0.0156,0.0411,0.013,0.841,0.885,large,good,0.1156,0.2094,0.6869,0.8885,0.0809,0.1962,0.6934,0.8882
lichen_katydid,2496,2,0.901,0.390188,0.433036,1.11,0.0158,0.0475,0.0169,0.836,0.884,large,good,0.1156,0.2055,0.6869,0.8885,0.0775,0.1903,0.6963,0.8901
lichen_katydid,2496,3,0.8963,0.392437,0.425546,1.084,0.0137,0.0429,0.0064,0.851,0.906,large,good,0.1156,0.2094,0.6935,0.8885,0.0906,0.193,0.7114,0.8784
lichen_katydid,2496,4,0.8919,0.373418,0.418695,1.121,0.0101,0.0428,0.0281,0.874,0.901,large,good,0.1156,0.2231,0.6869,0.8767,0.088,0.201,0.7021,0.8828
lichen_katydid,2497,0,0.9147,0.387952,0.423809,1.092,0.0156,0.0411,0.013,0.841,0.885,large,good,0.1156,0.2094,0.6869,0.8885,0.0809,0.1962,0.6934,0.8882
